household_ID,month,consumption
ID1825,2023-11-30,69
ID1825,2023-12-31,66
ID1825,2024-01-31,70
ID1825,2024-02-29,65
ID1825,2024-03-31,71
ID1825,2024-04-30,73
ID1825,2024-05-31,70
ID1825,2024-06-30,57
ID1825,2024-07-31,51
ID1825,2024-08-31,56
ID1825,2024-09-30,50
ID1825,2024-10-31,49
ID1826,2022-10-31,128
ID1826,2022-11-30,133
ID1826,2022-12-31,138
ID1826,2023-01-31,142
ID1826,2023-02-28,156
ID1826,2023-03-31,123
ID1826,2023-04-30,129
ID1826,2023-05-31,118
ID1826,2023-06-30,109
ID1826,2023-07-31,114
ID1826,2023-08-31,123
ID1826,2023-09-30,112
ID1826,2023-10-31,109
ID1826,2023-11-30,115
ID1826,2023-12-31,107
ID1826,2024-01-31,108
ID1826,2024-02-29,93
ID1826,2024-03-31,83
ID1826,2024-04-30,1
ID1826,2024-05-31,0
ID1826,2024-06-30,0
ID1826,2024-07-31,0
ID1826,2024-08-31,0
ID1826,2024-09-30,13
ID1826,2024-10-31,105
ID1827,2022-10-31,76
ID1827,2022-11-30,86
ID1827,2022-12-31,79
ID1827,2023-01-31,72
ID1827,2023-02-28,70
ID1827,2023-03-31,70
ID1827,2023-04-30,68
ID1827,2023-05-31,65
ID1827,2023-06-30,67
ID1827,2023-07-31,74
ID1827,2023-08-31,78
ID1827,2023-09-30,84
ID1827,2023-10-31,70
ID1827,2023-11-30,75
ID1827,2023-12-31,73
ID1827,2024-01-31,82
ID1827,2024-02-29,76
ID1827,2024-03-31,88
ID1827,2024-04-30,94
ID1827,2024-05-31,107
ID1827,2024-06-30,95
ID1827,2024-07-31,95
ID1827,2024-08-31,97
ID1827,2024-09-30,91
ID1827,2024-10-31,84
ID1828,2022-10-31,191
ID1828,2022-11-30,195
ID1828,2022-12-31,194
ID1828,2023-01-31,196
ID1828,2023-02-28,206
ID1828,2023-03-31,174
ID1828,2023-04-30,168
ID1828,2023-05-31,183
ID1828,2023-06-30,200
ID1828,2023-07-31,211
ID1828,2023-08-31,183
ID1828,2023-09-30,181
ID1828,2023-10-31,194
ID1828,2023-11-30,191
ID1828,2023-12-31,168
ID1828,2024-01-31,229
ID1828,2024-02-29,170
ID1828,2024-03-31,207
ID1828,2024-04-30,234
ID1828,2024-05-31,177
ID1828,2024-06-30,197
ID1828,2024-07-31,209
ID1828,2024-08-31,253
ID1828,2024-09-30,229
ID1828,2024-10-31,231
ID1829,2022-10-31,92
ID1829,2022-11-30,102
ID1829,2022-12-31,94
ID1829,2023-01-31,90
ID1829,2023-02-28,99
ID1829,2023-03-31,80
ID1829,2023-04-30,96
ID1829,2023-05-31,79
ID1829,2023-06-30,101
ID1829,2023-07-31,99
ID1829,2023-08-31,91
ID1829,2023-09-30,60
ID1829,2023-10-31,59
ID1829,2023-11-30,59
ID1829,2023-12-31,59
ID1829,2024-01-31,62
ID1829,2024-02-29,61
ID1829,2024-03-31,74
ID1829,2024-04-30,76
ID1829,2024-05-31,85
ID1829,2024-06-30,91
ID1829,2024-07-31,81
ID1829,2024-08-31,91
ID1829,2024-09-30,80
ID1829,2024-10-31,84
ID1830,2022-10-31,73
ID1830,2022-11-30,91
ID1830,2022-12-31,104
ID1830,2023-01-31,130
ID1830,2023-02-28,159
ID1830,2023-03-31,131
ID1830,2023-04-30,103
ID1830,2023-05-31,102
ID1830,2023-06-30,76
ID1830,2023-07-31,86
ID1830,2023-08-31,81
ID1830,2023-09-30,89
ID1830,2023-10-31,108
ID1830,2023-11-30,101
ID1830,2023-12-31,102
ID1830,2024-01-31,101
ID1830,2024-02-29,77
ID1830,2024-03-31,73
ID1830,2024-04-30,81
ID1830,2024-05-31,107
ID1830,2024-06-30,96
ID1830,2024-07-31,107
ID1830,2024-08-31,124
ID1830,2024-09-30,118
ID1830,2024-10-31,132
ID1831,2022-10-31,94
ID1831,2022-11-30,108
ID1831,2022-12-31,94
ID1831,2023-01-31,80
ID1831,2023-02-28,70
ID1831,2023-03-31,79
ID1831,2023-04-30,72
ID1831,2023-05-31,76
ID1831,2023-06-30,85
ID1831,2023-07-31,78
ID1831,2023-08-31,89
ID1831,2023-09-30,58
ID1831,2023-10-31,46
ID1831,2023-11-30,51
ID1831,2023-12-31,55
ID1831,2024-01-31,65
ID1831,2024-02-29,64
ID1831,2024-03-31,67
ID1831,2024-04-30,99
ID1831,2024-05-31,103
ID1831,2024-06-30,89
ID1831,2024-07-31,95
ID1831,2024-08-31,114
ID1831,2024-09-30,87
ID1831,2024-10-31,88
ID1832,2022-10-31,66
ID1832,2022-11-30,55
ID1832,2022-12-31,55
ID1832,2023-01-31,58
ID1832,2023-02-28,52
ID1832,2023-03-31,56
ID1832,2023-04-30,71
ID1832,2023-05-31,73
ID1832,2023-06-30,74
ID1832,2023-07-31,65
ID1832,2023-08-31,78
ID1832,2023-09-30,76
ID1832,2023-10-31,58
ID1832,2023-11-30,57
ID1832,2023-12-31,56
ID1832,2024-01-31,62
ID1832,2024-02-29,62
ID1832,2024-03-31,73
ID1832,2024-04-30,74
ID1832,2024-05-31,88
ID1832,2024-06-30,74
ID1832,2024-07-31,61
ID1832,2024-08-31,72
ID1832,2024-09-30,69
ID1832,2024-10-31,67
ID1833,2022-10-31,121
ID1833,2022-11-30,84
ID1833,2022-12-31,61
ID1833,2023-01-31,60
ID1833,2023-02-28,61
ID1833,2023-03-31,26
ID1833,2023-04-30,60
ID1833,2023-05-31,104
ID1833,2023-06-30,113
ID1833,2023-07-31,101
ID1833,2023-08-31,106
ID1833,2023-09-30,105
ID1833,2023-10-31,105
ID1833,2023-11-30,101
ID1833,2023-12-31,96
ID1833,2024-01-31,105
ID1833,2024-02-29,82
ID1833,2024-03-31,61
ID1833,2024-04-30,68
ID1833,2024-05-31,64
ID1833,2024-06-30,60
ID1833,2024-07-31,63
ID1833,2024-08-31,68
ID1833,2024-09-30,59
ID1833,2024-10-31,61
ID1834,2022-10-31,101
ID1834,2022-11-30,100
ID1834,2022-12-31,98
ID1834,2023-01-31,107
ID1834,2023-02-28,107
ID1834,2023-03-31,95
ID1834,2023-04-30,107
ID1834,2023-05-31,118
ID1834,2023-06-30,116
ID1834,2023-07-31,110
ID1834,2023-08-31,108
ID1834,2023-09-30,99
ID1834,2023-10-31,97
ID1834,2023-11-30,98
ID1834,2023-12-31,102
ID1834,2024-01-31,96
ID1834,2024-02-29,98
ID1834,2024-03-31,98
ID1834,2024-04-30,104
ID1834,2024-05-31,105
ID1834,2024-06-30,100
ID1834,2024-07-31,88
ID1834,2024-08-31,99
ID1834,2024-09-30,107
ID1834,2024-10-31,108
ID1835,2022-10-31,155
ID1835,2022-11-30,140
ID1835,2022-12-31,140
ID1835,2023-01-31,139
ID1835,2023-02-28,121
ID1835,2023-03-31,143
ID1835,2023-04-30,150
ID1835,2023-05-31,171
ID1835,2023-06-30,172
ID1835,2023-07-31,134
ID1835,2023-08-31,144
ID1835,2023-09-30,185
ID1835,2023-10-31,125
ID1835,2023-11-30,138
ID1835,2023-12-31,115
ID1835,2024-01-31,115
ID1835,2024-02-29,109
ID1835,2024-03-31,92
ID1835,2024-04-30,108
ID1835,2024-05-31,138
ID1835,2024-06-30,109
ID1835,2024-07-31,106
ID1835,2024-08-31,112
ID1835,2024-09-30,122
ID1835,2024-10-31,111
ID1836,2022-10-31,32
ID1836,2022-11-30,1
ID1836,2022-12-31,1
ID1836,2023-01-31,1
ID1836,2023-02-28,2
ID1836,2023-03-31,2
ID1836,2023-04-30,23
ID1836,2023-05-31,13
ID1836,2023-06-30,24
ID1836,2023-07-31,5
ID1836,2023-08-31,17
ID1836,2023-09-30,7
ID1836,2023-10-31,59
ID1836,2023-11-30,58
ID1836,2023-12-31,132
ID1836,2024-01-31,178
ID1836,2024-02-29,141
ID1836,2024-03-31,178
ID1836,2024-04-30,227
ID1836,2024-05-31,246
ID1836,2024-06-30,134
ID1836,2024-07-31,138
ID1836,2024-08-31,184
ID1836,2024-09-30,144
ID1836,2024-10-31,131
ID1837,2022-10-31,14
ID1837,2022-11-30,16
ID1837,2022-12-31,17
ID1837,2023-01-31,14
ID1837,2023-02-28,15
ID1837,2023-03-31,13
ID1837,2023-04-30,18
ID1837,2023-05-31,13
ID1837,2023-06-30,11
ID1837,2023-07-31,10
ID1837,2023-08-31,10
ID1837,2023-09-30,9
ID1837,2023-10-31,8
ID1837,2023-11-30,9
ID1837,2023-12-31,9
ID1837,2024-01-31,9
ID1837,2024-02-29,7
ID1837,2024-03-31,5
ID1837,2024-04-30,10
ID1837,2024-05-31,0
ID1837,2024-06-30,5
ID1837,2024-07-31,10
ID1837,2024-08-31,9
ID1837,2024-09-30,10
ID1837,2024-10-31,8
ID1838,2022-10-31,181
ID1838,2022-11-30,183
ID1838,2022-12-31,173
ID1838,2023-01-31,174
ID1838,2023-02-28,171
ID1838,2023-03-31,184
ID1838,2023-04-30,198
ID1838,2023-05-31,205
ID1838,2023-06-30,196
ID1838,2023-07-31,192
ID1838,2023-08-31,164
ID1838,2023-09-30,192
ID1838,2023-10-31,163
ID1838,2023-11-30,178
ID1838,2023-12-31,164
ID1838,2024-01-31,168
ID1838,2024-02-29,216
ID1838,2024-03-31,165
ID1838,2024-04-30,185
ID1838,2024-05-31,192
ID1838,2024-06-30,185
ID1838,2024-07-31,209
ID1838,2024-08-31,220
ID1838,2024-09-30,212
ID1838,2024-10-31,219
ID1839,2022-10-31,62
ID1839,2022-11-30,40
ID1839,2022-12-31,16
ID1839,2023-01-31,45
ID1839,2023-02-28,38
ID1839,2023-03-31,46
ID1839,2023-04-30,38
ID1839,2023-05-31,28
ID1839,2023-06-30,29
ID1839,2023-07-31,27
ID1839,2023-08-31,25
ID1839,2023-09-30,17
ID1839,2023-10-31,41
ID1839,2023-11-30,4
ID1839,2023-12-31,25
ID1839,2024-01-31,27
ID1839,2024-02-29,55
ID1839,2024-03-31,26
ID1839,2024-04-30,35
ID1839,2024-05-31,27
ID1839,2024-06-30,45
ID1839,2024-07-31,45
ID1839,2024-08-31,51
ID1839,2024-09-30,26
ID1839,2024-10-31,50
ID1840,2022-10-31,58
ID1840,2022-11-30,60
ID1840,2022-12-31,57
ID1840,2023-01-31,54
ID1840,2023-02-28,50
ID1840,2023-03-31,57
ID1840,2023-04-30,55
ID1840,2023-05-31,59
ID1840,2023-06-30,62
ID1840,2023-07-31,61
ID1840,2023-08-31,63
ID1840,2023-09-30,59
ID1840,2023-10-31,57
ID1840,2023-11-30,59
ID1840,2023-12-31,63
ID1840,2024-01-31,59
ID1840,2024-02-29,61
ID1840,2024-03-31,63
ID1840,2024-04-30,74
ID1840,2024-05-31,67
ID1840,2024-06-30,63
ID1840,2024-07-31,61
ID1840,2024-08-31,62
ID1840,2024-09-30,64
ID1840,2024-10-31,67
ID1841,2022-10-31,20
ID1841,2022-11-30,31
ID1841,2022-12-31,17
ID1841,2023-01-31,0
ID1841,2023-02-28,0
ID1841,2023-03-31,1
ID1841,2023-04-30,3
ID1841,2023-05-31,2
ID1841,2023-06-30,3
ID1841,2023-07-31,10
ID1841,2023-08-31,7
ID1841,2023-09-30,8
ID1841,2023-10-31,10
ID1841,2023-11-30,8
ID1841,2023-12-31,7
ID1841,2024-01-31,7
ID1841,2024-02-29,7
ID1841,2024-03-31,7
ID1841,2024-04-30,5
ID1841,2024-05-31,3
ID1841,2024-06-30,7
ID1841,2024-07-31,3
ID1841,2024-08-31,3
ID1841,2024-09-30,3
ID1841,2024-10-31,3
ID1842,2022-10-31,105
ID1842,2022-11-30,98
ID1842,2022-12-31,99
ID1842,2023-01-31,91
ID1842,2023-02-28,92
ID1842,2023-03-31,87
ID1842,2023-04-30,104
ID1842,2023-05-31,111
ID1842,2023-06-30,109
ID1842,2023-07-31,104
ID1842,2023-08-31,111
ID1842,2023-09-30,113
ID1842,2023-10-31,94
ID1842,2023-11-30,95
ID1842,2023-12-31,98
ID1842,2024-01-31,100
ID1842,2024-02-29,100
ID1842,2024-03-31,100
ID1842,2024-04-30,118
ID1842,2024-05-31,118
ID1842,2024-06-30,115
ID1842,2024-07-31,100
ID1842,2024-08-31,107
ID1842,2024-09-30,105
ID1842,2024-10-31,106
ID1843,2022-10-31,133
ID1843,2022-11-30,134
ID1843,2022-12-31,116
ID1843,2023-01-31,123
ID1843,2023-02-28,119
ID1843,2023-03-31,121
ID1843,2023-04-30,132
ID1843,2023-05-31,135
ID1843,2023-06-30,157
ID1843,2023-07-31,134
ID1843,2023-08-31,148
ID1843,2023-09-30,145
ID1843,2023-10-31,141
ID1843,2023-11-30,153
ID1843,2023-12-31,129
ID1843,2024-01-31,149
ID1843,2024-02-29,143
ID1843,2024-03-31,143
ID1843,2024-04-30,157
ID1843,2024-05-31,142
ID1843,2024-06-30,145
ID1843,2024-07-31,142
ID1843,2024-08-31,149
ID1843,2024-09-30,130
ID1843,2024-10-31,148
ID1844,2022-10-31,99
ID1844,2022-11-30,99
ID1844,2022-12-31,85
ID1844,2023-01-31,116
ID1844,2023-02-28,104
ID1844,2023-03-31,94
ID1844,2023-04-30,102
ID1844,2023-05-31,105
ID1844,2023-06-30,91
ID1844,2023-07-31,70
ID1844,2023-08-31,81
ID1844,2023-09-30,86
ID1844,2023-10-31,73
ID1844,2023-11-30,67
ID1844,2023-12-31,65
ID1844,2024-01-31,66
ID1844,2024-02-29,77
ID1844,2024-03-31,75
ID1844,2024-04-30,106
ID1844,2024-05-31,118
ID1844,2024-06-30,96
ID1844,2024-07-31,109
ID1844,2024-08-31,100
ID1844,2024-09-30,93
ID1844,2024-10-31,107
ID1845,2022-10-31,163
ID1845,2022-11-30,149
ID1845,2022-12-31,161
ID1845,2023-01-31,144
ID1845,2023-02-28,131
ID1845,2023-03-31,157
ID1845,2023-04-30,181
ID1845,2023-05-31,193
ID1845,2023-06-30,179
ID1845,2023-07-31,166
ID1845,2023-08-31,127
ID1845,2023-09-30,136
ID1845,2023-10-31,114
ID1845,2023-11-30,137
ID1845,2023-12-31,175
ID1845,2024-01-31,156
ID1845,2024-02-29,157
ID1845,2024-03-31,162
ID1845,2024-04-30,187
ID1845,2024-05-31,159
ID1845,2024-06-30,164
ID1845,2024-07-31,157
ID1845,2024-08-31,151
ID1845,2024-09-30,149
ID1845,2024-10-31,152
ID1846,2022-10-31,176
ID1846,2022-11-30,178
ID1846,2022-12-31,156
ID1846,2023-01-31,156
ID1846,2023-02-28,159
ID1846,2023-03-31,151
ID1846,2023-04-30,183
ID1846,2023-05-31,202
ID1846,2023-06-30,180
ID1846,2023-07-31,185
ID1846,2023-08-31,190
ID1846,2023-09-30,186
ID1846,2023-10-31,171
ID1846,2023-11-30,163
ID1846,2023-12-31,167
ID1846,2024-01-31,174
ID1846,2024-02-29,164
ID1846,2024-03-31,148
ID1846,2024-04-30,165
ID1846,2024-05-31,191
ID1846,2024-06-30,201
ID1846,2024-07-31,215
ID1846,2024-08-31,218
ID1846,2024-09-30,223
ID1846,2024-10-31,218
ID1847,2022-10-31,201
ID1847,2022-11-30,163
ID1847,2022-12-31,174
ID1847,2023-01-31,189
ID1847,2023-02-28,159
ID1847,2023-03-31,155
ID1847,2023-04-30,116
ID1847,2023-05-31,164
ID1847,2023-06-30,178
ID1847,2023-07-31,185
ID1847,2023-08-31,198
ID1847,2023-09-30,185
ID1847,2023-10-31,176
ID1847,2023-11-30,222
ID1847,2023-12-31,185
ID1847,2024-01-31,181
ID1847,2024-02-29,187
ID1847,2024-03-31,192
ID1847,2024-04-30,124
ID1847,2024-05-31,217
ID1847,2024-06-30,194
ID1847,2024-07-31,217
ID1847,2024-08-31,209
ID1847,2024-09-30,227
ID1847,2024-10-31,219
ID1848,2022-10-31,142
ID1848,2022-11-30,103
ID1848,2022-12-31,69
ID1848,2023-01-31,70
ID1848,2023-02-28,55
ID1848,2023-03-31,95
ID1848,2023-04-30,84
ID1848,2023-05-31,108
ID1848,2023-06-30,110
ID1848,2023-07-31,66
ID1848,2023-08-31,84
ID1848,2023-09-30,110
ID1848,2023-10-31,63
ID1848,2023-11-30,71
ID1848,2023-12-31,73
ID1848,2024-01-31,131
ID1848,2024-02-29,69
ID1848,2024-03-31,75
ID1848,2024-04-30,172
ID1848,2024-05-31,226
ID1848,2024-06-30,82
ID1848,2024-07-31,86
ID1848,2024-08-31,107
ID1848,2024-09-30,88
ID1848,2024-10-31,84
ID1849,2022-10-31,0
ID1849,2022-11-30,0
ID1849,2022-12-31,0
ID1849,2023-01-31,0
ID1849,2023-02-28,0
ID1849,2023-03-31,0
ID1849,2023-04-30,0
ID1849,2023-05-31,0
ID1849,2023-06-30,0
ID1849,2023-07-31,0
ID1849,2023-08-31,0
ID1849,2023-09-30,0
ID1849,2023-10-31,0
ID1849,2023-11-30,0
ID1849,2023-12-31,0
ID1849,2024-01-31,0
ID1849,2024-02-29,0
ID1849,2024-03-31,0
ID1849,2024-04-30,0
ID1849,2024-05-31,0
ID1849,2024-06-30,0
ID1849,2024-07-31,0
ID1849,2024-08-31,0
ID1849,2024-09-30,0
ID1849,2024-10-31,0
ID1850,2022-10-31,110
ID1850,2022-11-30,135
ID1850,2022-12-31,135
ID1850,2023-01-31,113
ID1850,2023-02-28,118
ID1850,2023-03-31,122
ID1850,2023-04-30,118
ID1850,2023-05-31,118
ID1850,2023-06-30,162
ID1850,2023-07-31,137
ID1850,2023-08-31,168
ID1850,2023-09-30,125
ID1850,2023-10-31,104
ID1850,2023-11-30,122
ID1850,2023-12-31,120
ID1850,2024-01-31,138
ID1850,2024-02-29,169
ID1850,2024-03-31,155
ID1850,2024-04-30,149
ID1850,2024-05-31,153
ID1850,2024-06-30,150
ID1850,2024-07-31,151
ID1850,2024-08-31,169
ID1850,2024-09-30,136
ID1850,2024-10-31,168
ID1851,2022-10-31,69
ID1851,2022-11-30,74
ID1851,2022-12-31,67
ID1851,2023-01-31,70
ID1851,2023-02-28,54
ID1851,2023-03-31,60
ID1851,2023-04-30,66
ID1851,2023-05-31,70
ID1851,2023-06-30,71
ID1851,2023-07-31,64
ID1851,2023-08-31,66
ID1851,2023-09-30,88
ID1851,2023-10-31,78
ID1851,2023-11-30,83
ID1851,2023-12-31,77
ID1851,2024-01-31,75
ID1851,2024-02-29,60
ID1851,2024-03-31,74
ID1851,2024-04-30,70
ID1851,2024-05-31,68
ID1851,2024-06-30,88
ID1851,2024-07-31,90
ID1851,2024-08-31,81
ID1851,2024-09-30,63
ID1851,2024-10-31,163
ID1852,2022-10-31,30
ID1852,2022-11-30,30
ID1852,2022-12-31,27
ID1852,2023-01-31,36
ID1852,2023-02-28,28
ID1852,2023-03-31,10
ID1852,2023-04-30,4
ID1852,2023-05-31,13
ID1852,2023-06-30,16
ID1852,2023-07-31,15
ID1852,2023-08-31,7
ID1852,2023-09-30,11
ID1852,2023-10-31,20
ID1852,2023-11-30,20
ID1852,2023-12-31,14
ID1852,2024-01-31,12
ID1852,2024-02-29,18
ID1852,2024-03-31,21
ID1852,2024-04-30,22
ID1852,2024-05-31,34
ID1852,2024-06-30,23
ID1852,2024-07-31,25
ID1852,2024-08-31,24
ID1852,2024-09-30,25
ID1852,2024-10-31,26
ID1853,2022-10-31,117
ID1853,2022-11-30,120
ID1853,2022-12-31,127
ID1853,2023-01-31,121
ID1853,2023-02-28,123
ID1853,2023-03-31,102
ID1853,2023-04-30,110
ID1853,2023-05-31,121
ID1853,2023-06-30,109
ID1853,2023-07-31,126
ID1853,2023-08-31,127
ID1853,2023-09-30,124
ID1853,2023-10-31,122
ID1853,2023-11-30,117
ID1853,2023-12-31,99
ID1853,2024-01-31,92
ID1853,2024-02-29,131
ID1853,2024-03-31,103
ID1853,2024-04-30,105
ID1853,2024-05-31,115
ID1853,2024-06-30,96
ID1853,2024-07-31,96
ID1853,2024-08-31,100
ID1853,2024-09-30,103
ID1853,2024-10-31,107
ID1854,2022-10-31,161
ID1854,2022-11-30,149
ID1854,2022-12-31,116
ID1854,2023-01-31,122
ID1854,2023-02-28,117
ID1854,2023-03-31,112
ID1854,2023-04-30,171
ID1854,2023-05-31,203
ID1854,2023-06-30,164
ID1854,2023-07-31,199
ID1854,2023-08-31,193
ID1854,2023-09-30,189
ID1854,2023-10-31,171
ID1854,2023-11-30,182
ID1854,2023-12-31,175
ID1854,2024-01-31,160
ID1854,2024-02-29,160
ID1854,2024-03-31,148
ID1854,2024-04-30,162
ID1854,2024-05-31,169
ID1854,2024-06-30,190
ID1854,2024-07-31,162
ID1854,2024-08-31,153
ID1854,2024-09-30,175
ID1854,2024-10-31,176
ID1855,2022-10-31,138
ID1855,2022-11-30,128
ID1855,2022-12-31,116
ID1855,2023-01-31,122
ID1855,2023-02-28,123
ID1855,2023-03-31,122
ID1855,2023-04-30,139
ID1855,2023-05-31,132
ID1855,2023-06-30,107
ID1855,2023-07-31,102
ID1855,2023-08-31,141
ID1855,2023-09-30,111
ID1855,2023-10-31,115
ID1855,2023-11-30,112
ID1855,2023-12-31,111
ID1855,2024-01-31,112
ID1855,2024-02-29,130
ID1855,2024-03-31,129
ID1855,2024-04-30,139
ID1855,2024-05-31,136
ID1855,2024-06-30,87
ID1855,2024-07-31,67
ID1855,2024-08-31,73
ID1855,2024-09-30,84
ID1855,2024-10-31,80
ID1856,2022-10-31,187
ID1856,2022-11-30,187
ID1856,2022-12-31,175
ID1856,2023-01-31,152
ID1856,2023-02-28,172
ID1856,2023-03-31,160
ID1856,2023-04-30,184
ID1856,2023-05-31,135
ID1856,2023-06-30,110
ID1856,2023-07-31,68
ID1856,2023-08-31,125
ID1856,2023-09-30,32
ID1856,2023-10-31,79
ID1856,2023-11-30,109
ID1856,2023-12-31,99
ID1856,2024-01-31,108
ID1856,2024-02-29,104
ID1856,2024-03-31,94
ID1856,2024-04-30,118
ID1856,2024-05-31,138
ID1856,2024-06-30,132
ID1856,2024-07-31,105
ID1856,2024-08-31,122
ID1856,2024-09-30,131
ID1856,2024-10-31,146
ID1857,2022-10-31,92
ID1857,2022-11-30,111
ID1857,2022-12-31,110
ID1857,2023-01-31,104
ID1857,2023-02-28,137
ID1857,2023-03-31,143
ID1857,2023-04-30,128
ID1857,2023-05-31,103
ID1857,2023-06-30,192
ID1857,2023-07-31,162
ID1857,2023-08-31,220
ID1857,2023-09-30,170
ID1857,2023-10-31,138
ID1857,2023-11-30,123
ID1857,2023-12-31,121
ID1857,2024-01-31,108
ID1857,2024-02-29,73
ID1857,2024-03-31,192
ID1857,2024-04-30,359
ID1857,2024-05-31,176
ID1857,2024-06-30,237
ID1857,2024-07-31,0
ID1857,2024-08-31,
ID1857,2024-09-30,267
ID1857,2024-10-31,258
ID1858,2022-10-31,86
ID1858,2022-11-30,90
ID1858,2022-12-31,88
ID1858,2023-01-31,91
ID1858,2023-02-28,78
ID1858,2023-03-31,79
ID1858,2023-04-30,99
ID1858,2023-05-31,74
ID1858,2023-06-30,114
ID1858,2023-07-31,78
ID1858,2023-08-31,142
ID1858,2023-09-30,139
ID1858,2023-10-31,89
ID1858,2023-11-30,130
ID1858,2023-12-31,90
ID1858,2024-01-31,80
ID1858,2024-02-29,124
ID1858,2024-03-31,163
ID1858,2024-04-30,175
ID1858,2024-05-31,122
ID1858,2024-06-30,95
ID1858,2024-07-31,80
ID1858,2024-08-31,127
ID1858,2024-09-30,130
ID1858,2024-10-31,126
ID1859,2022-10-31,34
ID1859,2022-11-30,40
ID1859,2022-12-31,35
ID1859,2023-01-31,32
ID1859,2023-02-28,30
ID1859,2023-03-31,30
ID1859,2023-04-30,41
ID1859,2023-05-31,46
ID1859,2023-06-30,41
ID1859,2023-07-31,39
ID1859,2023-08-31,53
ID1859,2023-09-30,57
ID1859,2023-10-31,53
ID1859,2023-11-30,55
ID1859,2023-12-31,51
ID1859,2024-01-31,45
ID1859,2024-02-29,32
ID1859,2024-03-31,3
ID1859,2024-04-30,2
ID1859,2024-05-31,2
ID1859,2024-06-30,2
ID1859,2024-07-31,1
ID1859,2024-08-31,2
ID1859,2024-09-30,3
ID1859,2024-10-31,1
ID1860,2022-10-31,96
ID1860,2022-11-30,87
ID1860,2022-12-31,103
ID1860,2023-01-31,75
ID1860,2023-02-28,130
ID1860,2023-03-31,117
ID1860,2023-04-30,68
ID1860,2023-05-31,88
ID1860,2023-06-30,114
ID1860,2023-07-31,71
ID1860,2023-08-31,57
ID1860,2023-09-30,55
ID1860,2023-10-31,48
ID1860,2023-11-30,64
ID1860,2023-12-31,67
ID1860,2024-01-31,80
ID1860,2024-02-29,67
ID1860,2024-03-31,66
ID1860,2024-04-30,66
ID1860,2024-05-31,58
ID1860,2024-06-30,56
ID1860,2024-07-31,52
ID1860,2024-08-31,59
ID1860,2024-09-30,66
ID1860,2024-10-31,59
ID1861,2022-10-31,51
ID1861,2022-11-30,47
ID1861,2022-12-31,23
ID1861,2023-01-31,15
ID1861,2023-02-28,24
ID1861,2023-03-31,26
ID1861,2023-04-30,44
ID1861,2023-05-31,41
ID1861,2023-06-30,44
ID1861,2023-07-31,97
ID1861,2023-08-31,69
ID1861,2023-09-30,65
ID1861,2023-10-31,71
ID1861,2023-11-30,78
ID1861,2023-12-31,75
ID1861,2024-01-31,76
ID1861,2024-02-29,102
ID1861,2024-03-31,103
ID1861,2024-04-30,101
ID1861,2024-05-31,151
ID1861,2024-06-30,127
ID1861,2024-07-31,129
ID1861,2024-08-31,151
ID1861,2024-09-30,149
ID1861,2024-10-31,220
ID1862,2022-10-31,159
ID1862,2022-11-30,154
ID1862,2022-12-31,141
ID1862,2023-01-31,126
ID1862,2023-02-28,155
ID1862,2023-03-31,134
ID1862,2023-04-30,162
ID1862,2023-05-31,159
ID1862,2023-06-30,159
ID1862,2023-07-31,139
ID1862,2023-08-31,160
ID1862,2023-09-30,129
ID1862,2023-10-31,120
ID1862,2023-11-30,142
ID1862,2023-12-31,149
ID1862,2024-01-31,162
ID1862,2024-02-29,139
ID1862,2024-03-31,134
ID1862,2024-04-30,165
ID1862,2024-05-31,160
ID1862,2024-06-30,174
ID1862,2024-07-31,163
ID1862,2024-08-31,176
ID1862,2024-09-30,165
ID1862,2024-10-31,167
ID1863,2022-10-31,117
ID1863,2022-11-30,116
ID1863,2022-12-31,138
ID1863,2023-01-31,146
ID1863,2023-02-28,157
ID1863,2023-03-31,87
ID1863,2023-04-30,103
ID1863,2023-05-31,87
ID1863,2023-06-30,87
ID1863,2023-07-31,82
ID1863,2023-08-31,125
ID1863,2023-09-30,68
ID1863,2023-10-31,115
ID1863,2023-11-30,110
ID1863,2023-12-31,134
ID1863,2024-01-31,114
ID1863,2024-02-29,118
ID1863,2024-03-31,113
ID1863,2024-04-30,135
ID1863,2024-05-31,123
ID1863,2024-06-30,100
ID1863,2024-07-31,112
ID1863,2024-08-31,122
ID1863,2024-09-30,111
ID1863,2024-10-31,109
ID1864,2022-10-31,20
ID1864,2022-11-30,21
ID1864,2022-12-31,21
ID1864,2023-01-31,23
ID1864,2023-02-28,20
ID1864,2023-03-31,16
ID1864,2023-04-30,21
ID1864,2023-05-31,14
ID1864,2023-06-30,15
ID1864,2023-07-31,17
ID1864,2023-08-31,18
ID1864,2023-09-30,21
ID1864,2023-10-31,29
ID1864,2023-11-30,32
ID1864,2023-12-31,21
ID1864,2024-01-31,22
ID1864,2024-02-29,22
ID1864,2024-03-31,19
ID1864,2024-04-30,24
ID1864,2024-05-31,19
ID1864,2024-06-30,21
ID1864,2024-07-31,20
ID1864,2024-08-31,18
ID1864,2024-09-30,18
ID1864,2024-10-31,18
ID1865,2022-10-31,42
ID1865,2022-11-30,41
ID1865,2022-12-31,39
ID1865,2023-01-31,42
ID1865,2023-02-28,37
ID1865,2023-03-31,39
ID1865,2023-04-30,45
ID1865,2023-05-31,42
ID1865,2023-06-30,55
ID1865,2023-07-31,43
ID1865,2023-08-31,49
ID1865,2023-09-30,42
